证券代码,证券名称,candle_end_time,open,最高价,最低价,close,涨跌,涨跌幅%,成交量,成交额
399019,创业200,2022-06-20,3193.66,3228.1,3184.25,3216.72,46.38,1.46,3390192900,45509179256
399019,创业200,2022-06-21,3205.11,3226.69,3166.74,3203.01,-13.71,-0.43,3433486200,44445991417
399019,创业200,2022-06-22,3207.15,3214,3145.39,3146.31,-56.7,-1.77,3261315200,42130602708
399019,创业200,2022-06-23,3160.93,3229.96,3130.18,3229.96,83.64,2.66,3226018200,42289791271
399019,创业200,2022-06-24,3243.8,3290.6,3242.83,3268.32,38.36,1.19,3482683800,48722148856
399019,创业200,2022-06-27,3298.71,3311.22,3278.21,3305.09,36.77,1.13,3604922700,50937647487
399019,创业200,2022-06-28,3290.05,3352.66,3275.81,3351.92,46.83,1.42,3592767400,50703998422
399019,创业200,2022-06-29,3338.25,3355.34,3266.12,3266.12,-85.8,-2.56,3806818300,53160329468
399019,创业200,2022-06-30,3293.27,3331.56,3275.04,3317.69,51.57,1.58,3220782100,45251640355
399019,创业200,2022-07-01,3328.51,3338.24,3296.09,3314.17,-3.52,-0.11,2914701000,41479650951
399019,创业200,2022-07-04,3295.54,3336.69,3263.56,3336.17,22,0.66,3023487600,43943217388
399019,创业200,2022-07-05,3339.03,3340.93,3243.72,3285.97,-50.2,-1.5,3107743300,43479978030
399019,创业200,2022-07-06,3277.58,3305.5,3227.31,3257.67,-28.3,-0.86,2731233100,39587889216
399019,创业200,2022-07-07,3263.7,3303.78,3236.62,3298.91,41.24,1.27,2736385600,39748398458
399019,创业200,2022-07-08,3312.82,3331.98,3279.91,3285.73,-13.18,-0.4,2913040800,41645415507
399019,创业200,2022-07-11,3255.41,3269.09,3203.99,3233.53,-52.19,-1.59,2661404000,36157107255
399019,创业200,2022-07-12,3226.33,3228.23,3160.25,3160.25,-73.29,-2.27,2616913400,34035887131
399019,创业200,2022-07-13,3165.34,3201.07,3147.15,3188.28,28.03,0.89,2331880300,29984745808
399019,创业200,2022-07-14,3174.2,3263.61,3174.2,3244.1,55.83,1.75,2682711800,36827244088
399019,创业200,2022-07-15,3231.08,3267.14,3213.51,3213.51,-30.6,-0.94,3005131000,41654182270
399019,创业200,2022-07-18,3235.04,3267.84,3211.41,3267.84,54.33,1.69,3127804600,41392768730
399019,创业200,2022-07-19,3258.61,3313.27,3258.61,3312.86,45.02,1.38,3253370300,43441343534
399019,创业200,2022-07-20,3323.21,3354.05,3315.38,3348.75,35.9,1.08,3290598400,44538756820
399019,创业200,2022-07-21,3327.97,3372.24,3327.97,3341.93,-6.83,-0.2,3132610200,44386651714
399019,创业200,2022-07-22,3355.62,3364.62,3274.45,3307.23,-34.69,-1.04,2853640900,39247803741
399019,创业200,2022-07-25,3307.73,3328.39,3248.67,3258.53,-48.71,-1.47,2869601500,36877794307
399019,创业200,2022-07-26,3260.08,3296.59,3231.69,3296.59,38.06,1.17,2774815000,34953307843
399019,创业200,2022-07-27,3290.83,3339.42,3290.83,3334.39,37.8,1.15,2905461600,37874368012
399019,创业200,2022-07-28,3359.53,3390.15,3354.02,3367.19,32.8,0.98,3368385500,44912597672
399019,创业200,2022-07-29,3371.37,3380.6,3344.07,3348.81,-18.38,-0.55,2983206000,40244862095
399019,创业200,2022-08-01,3332.42,3394.76,3319.68,3394.76,45.96,1.37,2839166000,41227006710
399019,创业200,2022-08-02,3348.98,3348.98,3239.13,3281.18,-113.59,-3.35,4051916300,54009971446
399019,创业200,2022-08-03,3324.46,3372.69,3279.42,3292.87,11.69,0.36,3998355900,56624361781
399019,创业200,2022-08-04,3313.57,3336.79,3270.58,3321.86,28.99,0.88,2961415600,41820969343
399019,创业200,2022-08-05,3329.01,3414.88,3329.01,3414.49,92.63,2.79,3747265900,54236894641
399019,创业200,2022-08-08,3404.32,3461.77,3398.16,3461.77,47.28,1.38,3290175500,49564092927
399019,创业200,2022-08-09,3447.17,3477.93,3435.34,3477.93,16.16,0.47,3082251100,47820616382
399019,创业200,2022-08-10,3464.1,3506.83,3462.21,3499.7,21.77,0.63,3086191000,49950991151
399019,创业200,2022-08-11,3510.93,3555.25,3510.93,3554.11,54.41,1.55,3483525000,52048400059
399019,创业200,2022-08-12,3552.75,3552.75,3500.49,3501.15,-52.96,-1.49,3383913500,49312750615
399019,创业200,2022-08-15,3500.15,3524.68,3488.26,3519.35,18.2,0.52,2855807700,43240502171
399019,创业200,2022-08-16,3523.33,3547.26,3508.45,3526.58,7.23,0.21,2987336900,45196903848
399019,创业200,2022-08-17,3518.28,3539.43,3507.63,3534.66,8.09,0.23,2944234300,43448865160
399019,创业200,2022-08-18,3531.7,3565.13,3517.17,3565.13,30.47,0.86,2988091500,46277117178
399019,创业200,2022-08-19,3562.95,3581.44,3493.3,3493.3,-71.83,-2.01,3339578700,49463452020
399019,创业200,2022-08-22,3462.51,3497.57,3456.36,3494.75,1.45,0.04,2890098200,41192939126
399019,创业200,2022-08-23,3486.99,3511.22,3479.41,3506.35,11.6,0.33,2578058200,39044104886
399019,创业200,2022-08-24,3498.81,3498.81,3353.89,3359.21,-147.14,-4.2,3292309000,46815575418
399019,创业200,2022-08-25,3379.43,3379.43,3295.78,3333.75,-25.46,-0.76,2578346900,35728248802
399019,创业200,2022-08-26,3345.07,3373.54,3291.29,3299.02,-34.73,-1.04,2384758800,34403092008
399019,创业200,2022-08-29,3242.82,3335.22,3242.82,3331.6,32.57,0.99,2334319200,33681240282
399019,创业200,2022-08-30,3330.13,3356.85,3311.4,3327.63,-3.97,-0.12,2466703200,35498223796
399019,创业200,2022-08-31,3316.25,3323.89,3212.5,3218.11,-109.52,-3.29,2619503400,36930652322
399019,创业200,2022-09-01,3220.24,3261.09,3191.78,3199.79,-18.33,-0.57,2115126900,29260863410
399019,创业200,2022-09-02,3210.52,3265.06,3197.14,3254.59,54.81,1.71,2386198400,32411960040
399019,创业200,2022-09-05,3247.08,3274.41,3226.85,3247.53,-7.07,-0.22,2087621800,29739857324
399019,创业200,2022-09-06,3236.84,3289.8,3232.97,3289.8,42.27,1.3,2060383400,30411017820
399019,创业200,2022-09-07,3277.67,3330.88,3277.67,3315.27,25.47,0.77,2143947300,32241533537
399019,创业200,2022-09-08,3302.76,3324.11,3274.79,3279.12,-36.16,-1.09,2015250100,28351967130
399019,创业200,2022-09-09,3279.74,3281.06,3250.46,3276.05,-3.07,-0.09,1728731500,25119047191
399019,创业200,2022-09-13,3288.44,3309.37,3265.7,3274.7,-1.34,-0.04,1702744100,25194044248
399019,创业200,2022-09-14,3235.65,3254.26,3221.44,3247.74,-26.96,-0.82,1709963900,24840520555
399019,创业200,2022-09-15,3254.41,3254.41,3101.41,3138.29,-109.45,-3.37,2412762900,34424386828
399019,创业200,2022-09-16,3138.66,3165.72,3094.12,3094.13,-44.16,-1.41,1964134900,28285042281
399019,创业200,2022-09-19,3092.27,3110.21,3035.8,3051.25,-42.88,-1.39,1790678000,24255825571
399019,创业200,2022-09-20,3085.84,3110.42,3061.46,3084.99,33.74,1.11,1500575200,21546483536
399019,创业200,2022-09-21,3057.52,3097.58,3025.69,3083.56,-1.44,-0.05,1533039200,20857155242
399019,创业200,2022-09-22,3074.92,3133.53,3070.89,3099.36,15.8,0.51,1550213800,22788050257
399019,创业200,2022-09-23,3102.16,3105.88,3003.18,3029.62,-69.74,-2.25,1719149100,24152133136
399019,创业200,2022-09-26,3010.54,3048.58,2987.88,2992.08,-37.53,-1.24,1720915200,23558399182
399019,创业200,2022-09-27,3014.13,3067.89,3010.2,3067.89,75.81,2.53,1709225200,24033759967
399019,创业200,2022-09-28,3048.89,3065.26,2967.7,2967.7,-100.19,-3.27,1657730900,22660152313
399019,创业200,2022-09-29,2996.77,3015.79,2957.93,2972.62,4.93,0.17,1647341000,23052654815
399019,创业200,2022-09-30,2969.96,2983.19,2914.77,2917.36,-55.27,-1.86,1600063800,21403702009
399019,创业200,2022-10-10,2908.98,2921.53,2832.47,2843.42,-73.93,-2.53,1633416600,22312281928
399019,创业200,2022-10-11,2846.32,2871.34,2822.45,2856.18,12.76,0.45,1453458100,19114148890
399019,创业200,2022-10-12,2844.19,2948.56,2811.82,2948.56,92.38,3.23,1978823100,27105797256
399019,创业200,2022-10-13,2940.62,3026.71,2940.62,2995.27,46.71,1.58,2293594000,30652756268
399019,创业200,2022-10-14,3024.14,3077.29,3008.66,3072.06,76.78,2.56,2485093400,35904008241
399019,创业200,2022-10-17,3074.95,3112.13,3074.95,3109.48,37.42,1.22,2373891200,33651923792
399019,创业200,2022-10-18,3108.26,3151.56,3090.07,3128.87,19.39,0.62,2335109300,33289500995
399019,创业200,2022-10-19,3123.99,3138.27,3105.84,3108.81,-20.06,-0.64,2114399300,31214289184
399019,创业200,2022-10-20,3096.01,3157.69,3054.19,3108.17,-0.64,-0.02,2403591800,36171142492
399019,创业200,2022-10-21,3100.37,3115.62,3064.4,3102.45,-5.72,-0.18,1981171200,29337345691
399019,创业200,2022-10-24,3133.03,3181.41,3075.38,3099.33,-3.12,-0.1,2535825800,37490662175
399019,创业200,2022-10-25,3087.46,3105.52,3022.89,3072.76,-26.57,-0.86,2491563100,36213177716
399019,创业200,2022-10-26,3087.81,3196.35,3076.09,3167.56,94.8,3.09,3229989800,46979250654
399019,创业200,2022-10-27,3181.06,3201.7,3164.19,3164.19,-3.37,-0.11,3393475500,48026948066
399019,创业200,2022-10-28,3145.88,3164.95,3052.16,3064.43,-99.76,-3.15,3244816400,44769256613
399019,创业200,2022-10-31,3082.54,3160.93,3081.6,3134.09,69.66,2.27,3067938300,42208758894
399019,创业200,2022-11-01,3151.37,3193.41,3120.62,3193.41,59.33,1.89,3079401700,44698854966
399019,创业200,2022-11-02,3190.32,3225.51,3190.32,3219.7,26.29,0.82,3473168900,48122254952
399019,创业200,2022-11-03,3211.6,3237.6,3196.5,3230.64,10.94,0.34,2853489200,41913685631
399019,创业200,2022-11-04,3231.42,3287.9,3218.17,3283.87,53.23,1.65,2967582200,44909989200
399019,创业200,2022-11-07,3285.83,3300.5,3250.59,3276.1,-7.77,-0.24,3008239700,42992976197
399019,创业200,2022-11-08,3259.43,3271.45,3230.92,3271.45,-4.65,-0.14,2509508700,35389132127
399019,创业200,2022-11-09,3260.95,3295.68,3243.31,3263.82,-7.63,-0.23,2382768700,32826190401
399019,创业200,2022-11-10,3257.55,3271.79,3229.87,3242.37,-21.45,-0.66,2800338900,36806116641
399019,创业200,2022-11-11,3319.58,3319.58,3236.74,3236.74,-5.63,-0.17,3624733200,47981224352
399019,创业200,2022-11-14,3207.05,3258.89,3207.05,3233.38,-3.36,-0.1,3120781800,41892321005
399019,创业200,2022-11-15,3217.37,3307.12,3217.37,3307.12,73.74,2.28,3298607800,46651843745
399019,创业200,2022-11-16,3302.63,3325.91,3276.29,3287.23,-19.89,-0.6,3027757800,42267309790
399019,创业200,2022-11-17,3275.3,3313.25,3248.27,3313.25,26.03,0.79,3192186300,43765562749
399019,创业200,2022-11-18,3324.22,3339.9,3273.06,3279.08,-34.18,-1.03,3580105700,47576670279
399019,创业200,2022-11-21,3250.16,3292.79,3249.38,3292.79,13.72,0.42,2755166000,37815639673
399019,创业200,2022-11-22,3283.72,3292.36,3211.84,3226.81,-65.98,-2,2848800200,37830521892
399019,创业200,2022-11-23,3217,3217,3135.55,3200.86,-25.95,-0.8,2639188100,34399065651
399019,创业200,2022-11-24,3208.64,3223.54,3187.2,3207.07,6.21,0.19,2080201200,29440685948
399019,创业200,2022-11-25,3189.14,3190.81,3149.51,3149.51,-57.56,-1.79,1903097400,26079270975
399019,创业200,2022-11-28,3120.45,3138.73,3112.6,3131.82,-17.69,-0.56,1829531200,25521210309
399019,创业200,2022-11-29,3146.34,3189.08,3139.45,3180.1,48.28,1.54,2176745500,29591908605
399019,创业200,2022-11-30,3177.68,3184.13,3155.6,3174.28,-5.82,-0.18,2054901500,28778104203
399019,创业200,2022-12-01,3203.86,3225.99,3193.27,3214.29,40.01,1.26,2595584100,36858266873
399019,创业200,2022-12-02,3214.11,3258.55,3214.11,3234.98,20.69,0.64,2464745300,34000729456
399019,创业200,2022-12-05,3243.55,3255.72,3222.66,3241.92,6.94,0.21,2664137700,36111123463
399019,创业200,2022-12-06,3232.08,3253.16,3220.96,3233.33,-8.59,-0.26,2495627400,34065920768
399019,创业200,2022-12-07,3219.41,3250.66,3216.68,3237.84,4.5,0.14,2632342500,33808357777
399019,创业200,2022-12-08,3228.58,3229.35,3205.08,3212.98,-24.86,-0.77,2588739400,33381065999
399019,创业200,2022-12-09,3206.3,3233.79,3196.17,3230.73,17.75,0.55,2878616100,38607461544
399019,创业200,2022-12-12,3227.28,3258.72,3213.86,3251.81,21.08,0.65,2850900200,37129970074
399019,创业200,2022-12-13,3247.68,3249.53,3203.47,3207.3,-44.51,-1.37,2620437800,34666297758
399019,创业200,2022-12-14,3222.46,3233.79,3195.79,3202.18,-5.12,-0.16,2462089400,35453750124
399019,创业200,2022-12-15,3188.19,3234.58,3188.19,3217.41,15.23,0.48,2253683600,32924280581
399019,创业200,2022-12-16,3207.64,3207.64,3165.42,3172.79,-44.62,-1.39,2431547600,33783764451
399019,创业200,2022-12-19,3176.86,3176.86,3081.61,3091.95,-80.83,-2.55,2335230700,29626554165
399019,创业200,2022-12-20,3097.95,3097.95,3054.67,3063.73,-28.22,-0.91,1767556100,23713857760
399019,创业200,2022-12-21,3055.32,3071.43,3009.83,3026.72,-37.01,-1.21,1640384800,21763813767
399019,创业200,2022-12-22,3034.42,3036.75,2971.27,2979.28,-47.45,-1.57,1773236800,22157684017
399019,创业200,2022-12-23,2978.6,3001.2,2962.47,2982.75,3.47,0.12,1619686900,21068005598
399019,创业200,2022-12-26,2989.91,3043.13,2989.91,3043.13,60.38,2.02,1574787600,22439914556
399019,创业200,2022-12-27,3045.86,3050.54,3009.72,3044.16,1.03,0.03,1689084600,23477521942
399019,创业200,2022-12-28,3028.25,3032.89,3001.62,3012.58,-31.59,-1.04,1607818500,21292911766
399019,创业200,2022-12-29,3008.46,3051.17,3008.46,3021.11,8.53,0.28,1651502900,22021721090
399019,创业200,2022-12-30,3028.18,3048.9,3027.49,3039.92,18.81,0.62,1579489500,20896046996
399019,创业200,2023-01-03,3053.26,3143.07,3044.9,3137.92,98,3.22,2354292300,32183659763
399019,创业200,2023-01-04,3146.41,3153.07,3125.23,3146.39,8.48,0.27,2154754300,29906400047
399019,创业200,2023-01-05,3141.44,3172.05,3140.82,3169.88,23.49,0.75,1958226700,29101068510
399019,创业200,2023-01-06,3165,3183.91,3154.1,3162.52,-7.35,-0.23,1968519700,28357472750
399019,创业200,2023-01-09,3170.95,3191.74,3163.76,3171.64,9.11,0.29,1747059800,27460184648
399019,创业200,2023-01-10,3163.38,3183.05,3156.99,3174.94,3.3,0.1,1558631600,25076994242
399019,创业200,2023-01-11,3181.3,3188.8,3142.07,3145.95,-28.99,-0.91,1669994800,26493106489
399019,创业200,2023-01-12,3144.49,3165.15,3135.2,3147.47,1.52,0.05,1694184000,24077206495
399019,创业200,2023-01-13,3150.79,3160.5,3132.19,3155.37,7.9,0.25,1615965200,23691486836
399019,创业200,2023-01-16,3165.28,3217.51,3165.28,3197.89,42.52,1.35,2038884100,30727006186
399019,创业200,2023-01-17,3198.47,3219.42,3188.91,3200.03,2.14,0.07,1667532600,25501414607
399019,创业200,2023-01-18,3197.02,3219.17,3195.57,3208.72,8.69,0.27,1720835500,22303489573
399019,创业200,2023-01-19,3197.99,3252.62,3197.95,3251.53,42.81,1.33,1893976400,27071389903
399019,创业200,2023-01-20,3266.31,3285.51,3256.01,3270.95,19.42,0.6,1923273400,27322661223
399019,创业200,2023-01-30,3321.53,3329.14,3305.56,3310.08,39.13,1.2,3298180800,43882936356
399019,创业200,2023-01-31,3298.8,3311.78,3292.23,3305.91,-4.17,-0.13,2752311900,36468765779
399019,创业200,2023-02-01,3308.62,3384.42,3308.62,3384.42,78.51,2.37,3435111100,44314822483
399019,创业200,2023-02-02,3397.25,3423.43,3386.53,3392.07,7.65,0.23,3897269900,48589650829
399019,创业200,2023-02-03,3393.29,3419.03,3359.88,3416.4,24.34,0.72,3419888800,44228888458
399019,创业200,2023-02-06,3405.67,3434.1,3389.51,3417.32,0.92,0.03,3673725700,46230565056
399019,创业200,2023-02-07,3414.72,3450.06,3407.43,3446.05,28.74,0.84,4165003300,51316320914
399019,创业200,2023-02-08,3452.8,3456.27,3418.49,3420.03,-26.02,-0.76,3589503800,45984352905
399019,创业200,2023-02-09,3406.38,3511.8,3402.92,3511.8,91.77,2.68,3841000800,52827307987
399019,创业200,2023-02-10,3527.2,3542.04,3484.21,3506.76,-5.04,-0.14,3975158400,52822778074
399019,创业200,2023-02-13,3516.36,3562.09,3516.29,3562.09,55.34,1.58,4076849700,54893376605
399019,创业200,2023-02-14,3558.47,3572.56,3534.03,3548.19,-13.9,-0.39,3610409500,53692515455
399019,创业200,2023-02-15,3556.59,3596.44,3553.59,3594.54,46.35,1.31,4436660800,61285472333
399019,创业200,2023-02-16,3589.52,3622.84,3495.58,3520,-74.54,-2.07,5690526500,73382685864
399019,创业200,2023-02-17,3527.08,3527.08,3455.86,3457.52,-62.48,-1.78,4377811400,54060767189
399019,创业200,2023-02-20,3456.07,3499.47,3437.02,3498.78,41.26,1.19,3774300000,47463974999
399019,创业200,2023-02-21,3502.83,3532.15,3481.02,3509.19,10.41,0.3,3866575200,47936891679
399019,创业200,2023-02-22,3488.69,3524.13,3476.07,3511.72,2.53,0.07,3435919600,43470691758
399019,创业200,2023-02-23,3507.22,3509.11,3456.09,3471.98,-39.74,-1.13,3323086900,41897600738
399019,创业200,2023-02-24,3481.01,3499.42,3457.42,3474.13,2.14,0.06,2987933900,38143649931
399019,创业200,2023-02-27,3467.81,3475.42,3421.4,3427.14,-46.98,-1.35,2896220400,36861202135
399019,创业200,2023-02-28,3459.87,3481.23,3434.11,3481.23,54.09,1.58,3200030200,42971750397
399019,创业200,2023-03-01,3477.17,3540.76,3476.05,3540.76,59.53,1.71,4747423000,60226308113
399019,创业200,2023-03-02,3542.09,3563.67,3527.93,3536.9,-3.86,-0.11,4843363500,60086001941
399019,创业200,2023-03-03,3530.12,3548.99,3496.31,3525.25,-11.66,-0.33,4029980000,51618366778
399019,创业200,2023-03-06,3520.66,3538.22,3505.71,3537.93,12.69,0.36,3582195700,50465671198
399019,创业200,2023-03-07,3531.84,3540.06,3443.32,3443.44,-94.49,-2.67,3642013300,47613600682
399019,创业200,2023-03-08,3446.88,3497.43,3446.88,3497.43,53.98,1.57,3151756300,43346598969
399019,创业200,2023-03-09,3498.21,3533.77,3484.72,3523.54,26.12,0.75,3812175400,49989169803
399019,创业200,2023-03-10,3504.6,3527.99,3482.14,3482.9,-40.64,-1.15,4101072000,54141993324
399019,创业200,2023-03-13,3480.67,3522.45,3464.71,3522.45,39.54,1.14,4356112100,56293132986
399019,创业200,2023-03-14,3516.88,3526.63,3458.08,3501.06,-21.38,-0.61,4831439700,63089474732
399019,创业200,2023-03-15,3516.17,3532.71,3483.78,3487.08,-13.99,-0.4,3777828100,50630722537
399019,创业200,2023-03-16,3474.6,3491.4,3444.51,3451.77,-35.3,-1.01,4109354300,50823691320
399019,创业200,2023-03-17,3482.68,3540.3,3477.01,3524.87,73.09,2.12,5341192500,67144835927
399019,创业200,2023-03-20,3538.98,3545.84,3509.45,3515.58,-9.29,-0.26,5423337700,72462145577
399019,创业200,2023-03-21,3508.12,3567.18,3503.5,3567.18,51.6,1.47,4391150600,60668756257
399019,创业200,2023-03-22,3567.3,3601.5,3555.64,3601.5,34.33,0.96,5374354500,72923285153
399019,创业200,2023-03-23,3592.2,3644.87,3581.36,3644.87,43.37,1.2,5401165500,78567078580
399019,创业200,2023-03-24,3652.76,3674.91,3630.71,3672.52,27.65,0.76,5898779700,86433629888
399019,创业200,2023-03-27,3679.73,3717.89,3652.16,3714.69,42.17,1.15,6391378500,98143461589
399019,创业200,2023-03-28,3678.62,3696.19,3646.75,3652.47,-62.22,-1.68,5226601100,82601740731
399019,创业200,2023-03-29,3649.96,3688.83,3618.35,3651.16,-1.31,-0.04,4921289600,75145012754
399019,创业200,2023-03-30,3650.82,3652.46,3601.88,3629.95,-21.21,-0.58,4413941300,66543298328
399019,创业200,2023-03-31,3630.65,3703.72,3617.39,3702.84,72.89,2.01,5177636700,72451556446
399019,创业200,2023-04-03,3721.39,3803.5,3716.57,3801.4,98.56,2.66,6429083800,99882160777
399019,创业200,2023-04-04,3807.03,3834.95,3775.97,3810.81,9.41,0.25,6629658300,1.09E+11
399019,创业200,2023-04-06,3784.03,3844.73,3780.23,3828.93,18.12,0.48,6266647900,1.05E+11
399019,创业200,2023-04-07,3821.99,3891.88,3811.64,3890.39,61.46,1.61,5851053900,92949672131
399019,创业200,2023-04-10,3893.11,3893.11,3762.75,3784.63,-105.76,-2.72,5801306800,93839066891
399019,创业200,2023-04-11,3783.36,3841.85,3772.29,3825.27,40.64,1.07,5402889900,82819612601
399019,创业200,2023-04-12,3811.62,3886.74,3811.62,3886.74,61.47,1.61,5842435400,93819289616
399019,创业200,2023-04-13,3865.43,3894.21,3824.01,3832.3,-54.44,-1.4,6005280000,94222160096
399019,创业200,2023-04-14,3847.77,3865.58,3771.33,3856.58,24.27,0.63,5135493700,85964328988
399019,创业200,2023-04-17,3835.42,3835.42,3773.25,3788.63,-67.95,-1.76,4360728900,71671854871
399019,创业200,2023-04-18,3773.85,3813.14,3733.36,3794.61,5.98,0.16,4184217900,69757099462
399019,创业200,2023-04-19,3791.46,3839.72,3780,3787.72,-6.89,-0.18,4848005100,79536728176
399019,创业200,2023-04-20,3794.98,3838.39,3781.72,3838.39,50.67,1.34,5513773500,88703181206
399019,创业200,2023-04-21,3809.27,3809.27,3667.17,3667.17,-171.22,-4.46,5686815400,89852147343
399019,创业200,2023-04-24,3681.35,3693.88,3644.31,3667.48,0.32,0.01,4993199100,75982858474
399019,创业200,2023-04-25,3633.31,3635.45,3544.33,3600.18,-67.3,-1.84,5994671000,85076583079
399019,创业200,2023-04-26,3598.28,3630.71,3531.2,3569.77,-30.41,-0.84,5960010000,89774555571
399019,创业200,2023-04-27,3530.14,3574.98,3499.18,3525.36,-44.41,-1.24,5407070600,79788359594
399019,创业200,2023-04-28,3543.03,3642.57,3543.03,3639.32,113.96,3.23,5648050900,82769377212
399019,创业200,2023-05-04,3647.38,3649.37,3584.99,3628.49,-10.83,-0.3,5711821700,82440267686
399019,创业200,2023-05-05,3600.32,3617.82,3553.34,3584.27,-44.22,-1.22,5211125600,76326653412
399019,创业200,2023-05-08,3573.59,3626.89,3570.28,3616.76,32.49,0.91,4824092800,70979327901
399019,创业200,2023-05-09,3594.49,3633.04,3552.82,3553.54,-63.22,-1.75,5094431700,76173181366
399019,创业200,2023-05-10,3557.18,3576.83,3526.28,3562.17,8.63,0.24,4658606200,66907759211
399019,创业200,2023-05-11,3587.47,3587.47,3549.32,3554.51,-7.66,-0.21,4469616200,62162994716
399019,创业200,2023-05-12,3542.14,3565.87,3501.27,3501.27,-53.24,-1.5,4492118000,60996485358
399019,创业200,2023-05-15,3507.53,3521.77,3445.32,3521.77,20.49,0.59,4034393200,55006986244
399019,创业200,2023-05-16,3509.54,3509.54,3462.19,3470.96,-50.8,-1.44,3719439400,53179377666
399019,创业200,2023-05-17,3464.69,3510.03,3464.69,3510.03,39.06,1.13,3525465800,48111551989
399019,创业200,2023-05-18,3521.09,3584.49,3509.49,3575.6,65.57,1.87,4556088000,65615101907
399019,创业200,2023-05-19,3574.11,3604.04,3561.66,3581.87,6.27,0.18,4369383900,66713725445
399019,创业200,2023-05-22,3573.16,3578.21,3530.57,3551.8,-30.06,-0.84,3648863100,51543386616
399019,创业200,2023-05-23,3543.8,3550.6,3505.27,3505.27,-46.54,-1.31,3672099700,51003698942
399019,创业200,2023-05-24,3492.26,3565.02,3482.47,3530.09,24.82,0.71,3536816300,54915583353
399019,创业200,2023-05-25,3559.69,3564.2,3462.46,3519.67,-10.42,-0.3,3946561200,58994358076
399019,创业200,2023-05-26,3515.92,3580.3,3508.08,3572.67,52.99,1.51,3817767600,58424380786
399019,创业200,2023-05-29,3599.42,3605.83,3574.57,3579.32,6.65,0.19,4596890700,70319259297
399019,创业200,2023-05-30,3559.62,3623.86,3544.01,3623.86,44.54,1.24,4730318700,70900847077
399019,创业200,2023-05-31,3623.58,3664.23,3615.02,3656.69,32.84,0.91,4793937900,75536883572
399019,创业200,2023-06-01,3634.81,3711.99,3626.38,3682.67,25.97,0.71,5313613200,77580630428
399019,创业200,2023-06-02,3697.09,3707.38,3680.12,3687.25,4.58,0.12,4556608100,69543803950
399019,创业200,2023-06-05,3694.9,3722.85,3688.24,3705.47,18.23,0.49,4178275300,63946104791
399019,创业200,2023-06-06,3684.55,3696.23,3586.73,3598.19,-107.28,-2.9,4847762800,70880025095
399019,创业200,2023-06-07,3587.35,3638.02,3573.84,3624.49,26.29,0.73,3910840600,58159403149
399019,创业200,2023-06-08,3599.84,3599.84,3536.73,3567.92,-56.57,-1.56,3854859200,56705285669
399019,创业200,2023-06-09,3568.78,3628,3557.32,3624.26,56.34,1.58,4515056400,67125746588
399019,创业200,2023-06-12,3627.48,3646.91,3612.93,3631.78,7.52,0.21,4052070000,64968650703
399019,创业200,2023-06-13,3617.15,3679.23,3610.59,3672.94,41.16,1.13,4450093500,67944846023
399019,创业200,2023-06-14,3678.31,3712.42,3663.11,3701.62,28.69,0.78,4522691300,72629840012
399019,创业200,2023-06-15,3711.2,3714.34,3680.28,3683.16,-18.46,-0.5,4477859000,71533367431
399019,创业200,2023-06-16,3663.18,3745.2,3662.69,3741.65,58.49,1.59,4556749500,72760636807
399019,创业200,2023-06-19,3759.19,3821.97,3755.58,3813.92,72.26,1.93,5212459800,86723169449
399019,创业200,2023-06-20,3808.05,3837.79,3788.18,3825.84,11.92,0.31,5000008400,83805565206
399019,创业200,2023-06-21,3799.31,3799.31,3677.33,3677.33,-148.5,-3.88,4537319100,74370606260
399019,创业200,2023-06-26,3664.15,3665.53,3536.96,3549.14,-128.2,-3.49,4135648100,64137837849
399019,创业200,2023-06-27,3559.89,3587.57,3549.15,3575.8,26.66,0.75,3137982400,47759063292
399019,创业200,2023-06-28,3544.55,3544.55,3428.18,3509.53,-66.27,-1.85,3843135400,55862505521
399019,创业200,2023-06-29,3513.46,3574.38,3513.46,3561.1,51.58,1.47,3504769900,55003520058
399019,创业200,2023-06-30,3548.2,3631.88,3548.2,3620.03,58.93,1.65,3554445900,59161768063
399019,创业200,2023-07-03,3627.93,3636.66,3567.44,3613.71,-6.32,-0.17,3759711500,62199476276
399019,创业200,2023-07-04,3612.01,3639.24,3611.84,3635.69,21.98,0.61,3065379200,53355778094
399019,创业200,2023-07-05,3625.23,3648.39,3585.16,3589.85,-45.85,-1.26,3251584900,53664176425
399019,创业200,2023-07-06,3575.68,3631.64,3575.68,3585.12,-4.73,-0.13,3003935900,48731965630
399019,创业200,2023-07-07,3565.18,3565.18,3502.55,3535.32,-49.8,-1.39,2932971800,46395551339
399019,创业200,2023-07-10,3540.25,3556.35,3521.77,3533.52,-1.81,-0.05,2801893300,42226710627
399019,创业200,2023-07-11,3524.18,3563.27,3524.18,3563.27,29.75,0.84,2883404400,44324280271
399019,创业200,2023-07-12,3550.91,3555.41,3465.25,3467.15,-96.12,-2.7,3452443000,53218371900
399019,创业200,2023-07-13,3475.93,3530.76,3475.93,3526.62,59.47,1.72,3354281100,50449553267
399019,创业200,2023-07-14,3540.31,3573.74,3534.76,3554.86,28.23,0.8,3601732900,56701853411
399019,创业200,2023-07-17,3546.59,3564.66,3526.97,3546.07,-8.79,-0.25,2898391100,48145620379
399019,创业200,2023-07-18,3533.57,3553.45,3515.98,3520.83,-25.24,-0.71,2648017300,44303216027
