candle_end_time,指数涨跌幅,是选股日,选股日期,选股结果,持有股票,买入日期,涨跌幅,open,close,策略资金曲线_带择时,指数
2021/3/24,-0.016082248,FALSE,2021/3/19,,文一科技(sh600520) 原尚股份(sh603813) 达意隆(sz002209) ,2021/3/22,0.006032598,656.6698962,660.6313217,192.6470466,1.668762485
2021/3/25,-0.000474771,FALSE,2021/3/19,,文一科技(sh600520) 原尚股份(sh603813) 达意隆(sz002209) ,2021/3/22,0.008873601,660.6313217,666.4935005,194.3565197,1.667970205
2021/3/26,0.022661808,TRUE,2021/3/19,文一科技(sh600520) 原尚股份(sh603813) 日盈电子(sh603286) ,文一科技(sh600520) 原尚股份(sh603813) 达意隆(sz002209) ,2021/3/22,0.006686727,666.4935005,670.9501604,195.6561286,1.705769426
2021/3/29,0.001764593,FALSE,2021/3/26,,文一科技(sh600520) 原尚股份(sh603813) 日盈电子(sh603286) ,2021/3/29,-0.016779648,670.9501604,659.691853,192.3730877,1.708779414
2021/3/30,0.009481105,FALSE,2021/3/26,,文一科技(sh600520) 原尚股份(sh603813) 日盈电子(sh603286) ,2021/3/29,-0.017673679,659.691853,648.0326711,188.9731475,1.724980532
2021/3/31,-0.009101562,FALSE,2021/3/26,,文一科技(sh600520) 原尚股份(sh603813) 日盈电子(sh603286) ,2021/3/29,0.006884182,648.0326711,652.4938462,190.2740731,1.709280515
2021/4/1,0.012364411,FALSE,2021/3/26,,文一科技(sh600520) 原尚股份(sh603813) 日盈电子(sh603286) ,2021/3/29,0.008933681,652.4938462,658.3230178,191.9739209,1.730414762
2021/4/2,0.009935861,TRUE,2021/3/26,文一科技(sh600520) 天鹅股份(sh603029) 博通股份(sh600455) ,文一科技(sh600520) 原尚股份(sh603813) 日盈电子(sh603286) ,2021/3/29,0.016441272,658.3230178,669.1466856,195.1302164,1.747607923
2021/4/6,-0.00411116,FALSE,2021/4/2,,文一科技(sh600520) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/6,0.015848236,669.1466856,679.7514802,198.2226861,1.740423227
2021/4/7,-0.007120152,FALSE,2021/4/2,,文一科技(sh600520) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/6,0.005739319,679.7514802,683.6527905,199.3603492,1.728031149
2021/4/8,0.001659567,FALSE,2021/4/2,,文一科技(sh600520) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/6,-0.017566612,683.6527905,671.6433272,195.8582633,1.730898933
2021/4/9,-0.01503655,TRUE,2021/4/2,天鹅股份(sh603029) 文一科技(sh600520) 原尚股份(sh603813) ,文一科技(sh600520) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/6,0.004229704,671.6433272,674.4841796,196.6866858,1.704872186
2021/4/12,-0.017395052,FALSE,2021/4/9,,天鹅股份(sh603029) 文一科技(sh600520) 原尚股份(sh603813) ,2021/4/12,-0.009847837,674.4841796,667.8419695,194.7497474,1.675215846
2021/4/13,-0.001639129,FALSE,2021/4/9,,天鹅股份(sh603029) 文一科技(sh600520) 原尚股份(sh603813) ,2021/4/12,-0.004560487,667.8419695,664.7962849,193.8615937,1.672469951
2021/4/14,0.008298176,FALSE,2021/4/9,,天鹅股份(sh603029) 文一科技(sh600520) 原尚股份(sh603813) ,2021/4/12,0.014443995,664.7962849,674.3985989,196.6617295,1.6863484
2021/4/15,-0.006356626,FALSE,2021/4/9,,天鹅股份(sh603029) 文一科技(sh600520) 原尚股份(sh603813) ,2021/4/12,0.00284627,674.3985989,676.318119,197.2214818,1.675628915
2021/4/16,0.003477491,TRUE,2021/4/9,天鹅股份(sh603029) 博通股份(sh600455) 国统股份(sz002205) ,天鹅股份(sh603029) 文一科技(sh600520) 原尚股份(sh603813) ,2021/4/12,0.020796144,676.318119,690.3829282,201.3229282,1.6814559
2021/4/19,0.024332586,FALSE,2021/4/16,,天鹅股份(sh603029) 博通股份(sh600455) 国统股份(sz002205) ,2021/4/19,0.009301318,690.3829282,696.8043997,203.1954969,1.722370069
2021/4/20,-0.000717512,FALSE,2021/4/16,,天鹅股份(sh603029) 博通股份(sh600455) 国统股份(sz002205) ,2021/4/19,-0.009802771,696.8043997,689.9737859,201.203618,1.721134248
2021/4/21,0.003025552,FALSE,2021/4/16,,天鹅股份(sh603029) 博通股份(sh600455) 国统股份(sz002205) ,2021/4/19,-0.003450133,689.9737859,687.5932844,200.5094387,1.726341629
2021/4/22,-0.001865163,FALSE,2021/4/16,,天鹅股份(sh603029) 博通股份(sh600455) 国统股份(sz002205) ,2021/4/19,0.003778177,687.5932844,690.1911339,201.266999,1.72312172
2021/4/23,0.009079941,TRUE,2021/4/16,原尚股份(sh603813) 天鹅股份(sh603029) 博通股份(sh600455) ,天鹅股份(sh603029) 博通股份(sh600455) 国统股份(sz002205) ,2021/4/19,-0.017966312,690.1911339,677.7909449,197.6509734,1.738767564
2021/4/26,-0.011334937,FALSE,2021/4/23,,原尚股份(sh603813) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/26,-0.027732793,677.7909449,658.9939092,192.1695599,1.719058744
2021/4/27,0.002615594,FALSE,2021/4/23,,原尚股份(sh603813) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/26,-0.006188641,658.9939092,654.9156324,190.9802914,1.723555104
2021/4/28,0.00564186,FALSE,2021/4/23,,原尚股份(sh603813) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/26,-0.008831075,654.9156324,649.1320235,189.2937302,1.73327916
2021/4/29,0.008776693,FALSE,2021/4/23,,原尚股份(sh603813) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/26,-0.000147264,649.1320235,649.0364296,189.265854,1.74849162
2021/4/30,-0.007877355,TRUE,2021/4/23,原尚股份(sh603813) 友好集团(sh600778) 实丰文化(sz002862) ,原尚股份(sh603813) 天鹅股份(sh603029) 博通股份(sh600455) ,2021/4/26,-0.014818932,649.0364296,639.4184031,186.4611363,1.734718131
2021/5/6,-0.012173343,FALSE,2021/4/30,,原尚股份(sh603813) 友好集团(sh600778) 实丰文化(sz002862) ,2021/5/6,0.045674539,639.4184031,668.6235439,186.4611363,1.713600813
2021/5/7,-0.012856838,TRUE,2021/4/30,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,原尚股份(sh603813) 友好集团(sh600778) 实丰文化(sz002862) ,2021/5/6,0.001102013,668.6235439,669.3603758,186.4611363,1.691569325
2021/5/10,-0.000726574,FALSE,2021/5/7,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/10,-0.004323362,669.3603758,666.4664888,186.4611363,1.690340274
2021/5/11,0.006137304,FALSE,2021/5/7,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/10,0.018091461,666.4664888,678.5238411,186.4611363,1.700714407
2021/5/12,0.004278269,FALSE,2021/5/7,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/10,0.004894285,678.5238411,681.8447299,186.4611363,1.70799052
2021/5/13,-0.010224896,FALSE,2021/5/7,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/10,0.003404651,681.8447299,684.1661732,186.4611363,1.690526494
2021/5/14,0.023557121,TRUE,2021/5/7,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/10,0.016301288,684.1661732,695.3189633,186.4611363,1.730350432
2021/5/17,0.014558006,FALSE,2021/5/14,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/17,-0.017066544,695.3189633,683.4522715,183.2788891,1.755540884
2021/5/18,0.000503376,FALSE,2021/5/14,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/17,-0.008801241,683.4522715,677.4370435,181.6658075,1.756424581
2021/5/19,-0.002955124,FALSE,2021/5/14,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/17,-0.008720823,677.4370435,671.5292349,180.0815321,1.751234129
2021/5/20,0.002733809,FALSE,2021/5/14,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/17,4.12E-05,671.5292349,671.5569002,180.088951,1.756021669
2021/5/21,-0.010076334,TRUE,2021/5/14,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/17,0.007343795,671.5569002,676.4886765,181.4114874,1.738327408
2021/5/24,0.004175959,FALSE,2021/5/21,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/24,0.014784938,676.4886765,686.4905199,184.093645,1.745586592
2021/5/25,0.031594832,FALSE,2021/5/21,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/24,-0.001641536,686.4905199,685.3636207,183.7914486,1.800738107
2021/5/26,0.00039673,FALSE,2021/5/21,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/24,0.006913553,685.3636207,690.1019186,185.0621006,1.801452514
2021/5/27,0.003315422,FALSE,2021/5/21,,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/24,0.005213793,690.1019186,693.6999673,186.0269761,1.807425089
2021/5/28,-0.003210802,TRUE,2021/5/21,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,原尚股份(sh603813) 日盈电子(sh603286) 友好集团(sh600778) ,2021/5/24,-0.004001867,693.6999673,690.9238721,185.2825208,1.801621805
2021/5/31,0.001969521,FALSE,2021/5/28,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/5/31,0.003270446,690.9238721,693.1835015,185.8884774,1.805170137
2021/6/1,0.001896252,FALSE,2021/5/28,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/5/31,0.007476888,693.1835015,698.3663566,187.2783446,1.808593195
2021/6/2,-0.009680475,FALSE,2021/5/28,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/5/31,0.002408258,698.3663566,700.0482033,187.7293593,1.791085153
2021/6/3,-0.006555803,FALSE,2021/5/28,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/5/31,-0.001237172,700.0482033,699.182123,187.4971057,1.779343152
2021/6/4,0.005135777,TRUE,2021/5/28,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/5/31,-0.016572391,699.182123,687.5950037,184.3898304,1.788481463
2021/6/7,-0.000880302,FALSE,2021/6/4,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/6/7,0.002540947,687.5950037,689.3421461,184.8583551,1.786907059
2021/6/8,-0.008623189,FALSE,2021/6/4,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/6/7,0.020026796,689.3421461,703.1474606,188.5604757,1.771498222
2021/6/9,0.00082758,FALSE,2021/6/4,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/6/7,0.003301565,703.1474606,705.4689476,189.1830204,1.77296428
2021/6/10,0.006687737,FALSE,2021/6/4,,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/6/7,0.004983474,705.4689476,708.9846337,190.125809,1.784821398
2021/6/11,-0.008872288,TRUE,2021/6/4,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,原尚股份(sh603813) 友好集团(sh600778) 日盈电子(sh603286) ,2021/6/7,-0.006865752,708.9846337,704.1169213,188.8204524,1.768985949
2021/6/15,-0.011127912,FALSE,2021/6/11,,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/15,-0.019714315,704.1169213,690.2357385,185.0979865,1.74930083
2021/6/16,-0.016659054,FALSE,2021/6/11,,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/15,-0.008146172,690.2357385,684.6129594,183.5901465,1.720159133
2021/6/17,0.004212192,FALSE,2021/6/11,,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/15,-0.010144114,684.6129594,677.6681673,181.7277871,1.727404774
2021/6/18,0.000113683,TRUE,2021/6/11,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/15,0.004339115,677.6681673,680.6086473,182.5163248,1.727601151
2021/6/21,-0.002367481,FALSE,2021/6/18,,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/21,0.013118647,680.6086473,689.537312,182.5163248,1.723511089
2021/6/22,0.006241172,FALSE,2021/6/18,,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/21,0.005012296,689.537312,692.9934772,182.5163248,1.734267818
2021/6/23,0.004925656,FALSE,2021/6/18,,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/21,0.000777424,692.9934772,693.5322268,182.5163248,1.742810225
2021/6/24,0.001666864,FALSE,2021/6/18,,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/21,0.000183945,693.5322268,693.6597983,182.5163248,1.745715253
2021/6/25,0.016291794,TRUE,2021/6/18,原尚股份(sh603813) 友好集团(sh600778) 凤竹纺织(sh600493) ,原尚股份(sh603813) 友好集团(sh600778) 上海三毛(sh600689) ,2021/6/21,0.000932049,693.6597983,694.306323,182.5163248,1.774156086
2021/6/28,0.002250013,FALSE,2021/6/25,,原尚股份(sh603813) 友好集团(sh600778) 凤竹纺织(sh600493) ,2021/6/28,-0.000479738,694.306323,693.9732376,182.4287647,1.77814796
2021/6/29,-0.011657044,FALSE,2021/6/25,,原尚股份(sh603813) 友好集团(sh600778) 凤竹纺织(sh600493) ,2021/6/28,-0.005157403,693.9732376,690.3941383,181.4879062,1.75742001
2021/6/30,0.006454049,FALSE,2021/6/25,,原尚股份(sh603813) 友好集团(sh600778) 凤竹纺织(sh600493) ,2021/6/28,0.000668305,690.3941383,690.8555321,181.6091954,1.768762485
2021/7/1,0.001075796,FALSE,2021/6/25,,原尚股份(sh603813) 友好集团(sh600778) 凤竹纺织(sh600493) ,2021/6/28,0.031369656,690.8555321,712.5274323,187.3062134,1.770665312
2021/7/2,-0.028403376,TRUE,2021/6/25,原尚股份(sh603813) 日盈电子(sh603286) 上海三毛(sh600689) ,原尚股份(sh603813) 友好集团(sh600778) 凤竹纺织(sh600493) ,2021/6/28,0.020309511,712.5274323,726.9985159,191.1103109,1.720372439
2021/7/5,0.000919089,FALSE,2021/7/2,,原尚股份(sh603813) 日盈电子(sh603286) 上海三毛(sh600689) ,2021/7/5,0.025637214,726.9985159,745.6367323,196.0098468,1.721953614
2021/7/6,-0.000528925,FALSE,2021/7/2,,原尚股份(sh603813) 日盈电子(sh603286) 上海三毛(sh600689) ,2021/7/5,0.00624378,745.6367323,750.2923238,197.2336892,1.721042831
2021/7/7,0.011290354,FALSE,2021/7/2,,原尚股份(sh603813) 日盈电子(sh603286) 上海三毛(sh600689) ,2021/7/5,-0.00586443,750.2923238,745.8922872,196.077026,1.740474014
2021/7/8,-0.01016051,FALSE,2021/7/2,,原尚股份(sh603813) 日盈电子(sh603286) 上海三毛(sh600689) ,2021/7/5,-0.014921185,745.8922872,734.7626905,193.1513245,1.72278991
2021/7/9,-0.00369871,TRUE,2021/7/2,原尚股份(sh603813) XD日盈电(sh603286) 上海三毛(sh600689) ,原尚股份(sh603813) 日盈电子(sh603286) 上海三毛(sh600689) ,2021/7/5,0.005499838,734.7626905,738.8037663,194.2136255,1.716417809
2021/7/12,0.012480668,FALSE,2021/7/9,,原尚股份(sh603813) XD日盈电(sh603286) 上海三毛(sh600689) ,2021/7/12,0.003967618,738.8037663,741.7350577,194.984191,1.737839851
2021/7/13,0.001829443,FALSE,2021/7/9,,原尚股份(sh603813) XD日盈电(sh603286) 上海三毛(sh600689) ,2021/7/12,0.012130663,741.7350577,750.7327957,197.3494785,1.74101913
2021/7/14,-0.011475856,FALSE,2021/7/9,,原尚股份(sh603813) XD日盈电(sh603286) 上海三毛(sh600689) ,2021/7/12,-0.006942978,750.7327957,745.5204747,195.9792855,1.721039445
2021/7/15,0.01345048,FALSE,2021/7/9,,原尚股份(sh603813) XD日盈电(sh603286) 上海三毛(sh600689) ,2021/7/12,-0.02295597,745.5204747,728.4063288,191.4803909,1.744188251
2021/7/16,-0.011004647,TRUE,2021/7/9,原尚股份(sh603813) 达意隆(sz002209) 日盈电子(sh603286) ,原尚股份(sh603813) XD日盈电(sh603286) 上海三毛(sh600689) ,2021/7/12,-0.002528597,728.4063288,726.5644825,190.9962141,1.724994075
2021/7/19,0.003674356,FALSE,2021/7/16,,原尚股份(sh603813) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/19,0.001341632,726.5644825,727.539265,191.2524608,1.731332318
2021/7/20,-0.000880025,FALSE,2021/7/16,,原尚股份(sh603813) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/19,-0.009408395,727.539265,720.6942886,189.4530822,1.729808702
2021/7/21,0.006860456,FALSE,2021/7/16,,原尚股份(sh603813) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/19,0.023160269,720.6942886,737.3857618,193.8408664,1.741675978
2021/7/22,0.001498822,FALSE,2021/7/16,,原尚股份(sh603813) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/19,0.000126357,737.3857618,737.4789353,193.8653595,1.74428644
2021/7/23,-0.012135682,TRUE,2021/7/16,上海三毛(sh600689) 达意隆(sz002209) 日盈电子(sh603286) ,原尚股份(sh603813) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/19,-0.021201704,737.4789353,721.8431256,189.7550836,1.723118334
2021/7/26,-0.03221116,FALSE,2021/7/23,,上海三毛(sh600689) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/26,-0.018665324,721.8431256,708.3696897,186.2132435,1.667614694
2021/7/27,-0.035325767,FALSE,2021/7/23,,上海三毛(sh600689) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/26,-0.010887778,708.3696897,700.6571176,184.185795,1.608704926
2021/7/28,0.001929994,FALSE,2021/7/23,,上海三毛(sh600689) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/26,-0.034480921,700.6571176,676.4978147,177.8348991,1.611809717
2021/7/29,0.018861543,FALSE,2021/7/23,,上海三毛(sh600689) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/26,0.023977278,676.4978147,692.7183906,182.0988958,1.642210936
2021/7/30,-0.008061407,TRUE,2021/7/23,博通股份(sh600455) 原尚股份(sh603813) 上海三毛(sh600689) ,上海三毛(sh600689) 达意隆(sz002209) 日盈电子(sh603286) ,2021/7/26,0.0191184,692.7183906,705.9620581,185.5803354,1.628972406
2021/8/2,0.025476132,FALSE,2021/7/30,,博通股份(sh600455) 原尚股份(sh603813) 上海三毛(sh600689) ,2021/8/2,0.016481855,705.9620581,717.5976221,185.5803354,1.670472321
2021/8/3,0.000145934,FALSE,2021/7/30,,博通股份(sh600455) 原尚股份(sh603813) 上海三毛(sh600689) ,2021/8/2,0.018297964,717.5976221,730.7281974,185.5803354,1.6707161
2021/8/4,0.008995918,FALSE,2021/7/30,,博通股份(sh600455) 原尚股份(sh603813) 上海三毛(sh600689) ,2021/8/2,0.012883691,730.7281974,740.142674,185.5803354,1.685745725
2021/8/5,-0.006061641,FALSE,2021/7/30,,博通股份(sh600455) 原尚股份(sh603813) 上海三毛(sh600689) ,2021/8/2,0.002509039,740.142674,741.9997208,185.5803354,1.67552734
2021/8/6,-0.00547824,TRUE,2021/7/30,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,博通股份(sh600455) 原尚股份(sh603813) 上海三毛(sh600689) ,2021/8/2,-0.005052522,741.9997208,738.2507513,185.5803354,1.6663484
2021/8/9,0.013004007,FALSE,2021/8/6,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/9,0.02226361,738.2507513,754.6868782,189.7120237,1.688017606
2021/8/10,0.01155136,FALSE,2021/8/6,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/9,0.011055155,754.6868782,763.0300588,191.8093196,1.707516506
2021/8/11,-0.005514411,FALSE,2021/8/6,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/9,0.009091135,763.0300588,769.9668684,193.553084,1.698100559
2021/8/12,-0.008372314,FALSE,2021/8/6,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/9,0.002510364,769.9668684,771.8997652,194.0389727,1.683883528
2021/8/13,-0.005503333,TRUE,2021/8/6,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/9,0.001097968,771.8997652,772.7472867,194.2520213,1.674616557
2021/8/16,-0.000992725,FALSE,2021/8/13,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/16,-0.002616339,772.7472867,770.7255176,193.7437921,1.672954122
2021/8/17,-0.020981285,FALSE,2021/8/13,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/16,-0.015703965,770.7255176,758.6220709,190.7012463,1.637853394
2021/8/18,0.011750114,FALSE,2021/8/13,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/16,0.014148433,758.6220709,769.3553847,193.3993702,1.657098358
2021/8/19,-0.00655873,FALSE,2021/8/13,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/16,-0.000536498,769.3553847,768.9426273,193.2956119,1.646229897
2021/8/20,-0.019100643,TRUE,2021/8/13,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/16,-0.008999585,768.9426273,762.0224631,191.5560317,1.614785847
2021/8/23,0.013966498,FALSE,2021/8/20,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/23,0.019813091,762.0224631,777.1204835,195.3513488,1.637338751
2021/8/24,0.010858417,FALSE,2021/8/20,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/23,0.017576021,777.1204835,790.7791697,198.7848483,1.655117657
2021/8/25,0.001998613,FALSE,2021/8/20,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/23,0.015648198,790.7791697,803.1534388,201.8954729,1.658425597
2021/8/26,-0.019711483,FALSE,2021/8/20,,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/23,0.000211591,803.1534388,803.3233785,201.9381921,1.625735568
2021/8/27,0.00529614,TRUE,2021/8/20,博通股份(sh600455) 国统股份(sz002205) 百邦科技(sz300736) ,博通股份(sh600455) 原尚股份(sh603813) 凤竹纺织(sh600493) ,2021/8/23,-0.008324503,803.3233785,796.6361105,200.257157,1.634345692
2021/8/30,-0.00285268,FALSE,2021/8/27,,博通股份(sh600455) 国统股份(sz002205) 百邦科技(sz300736) ,2021/8/30,0.019980028,796.6361105,812.5529225,204.2583007,1.629683426
2021/8/31,-0.001591434,FALSE,2021/8/27,,博通股份(sh600455) 国统股份(sz002205) 百邦科技(sz300736) ,2021/8/30,-0.003804531,812.5529225,809.4615401,203.4811937,1.627089893
2021/9/1,0.013286555,FALSE,2021/8/27,,博通股份(sh600455) 国统股份(sz002205) 百邦科技(sz300736) ,2021/8/30,0.015148833,809.4615401,821.7239377,206.5636963,1.648708312
2021/9/2,-1.03E-05,FALSE,2021/8/27,,博通股份(sh600455) 国统股份(sz002205) 百邦科技(sz300736) ,2021/8/30,0.003825408,821.7239377,824.8673673,207.3538868,1.648691383
2021/9/3,-0.005411333,TRUE,2021/8/27,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,博通股份(sh600455) 国统股份(sz002205) 百邦科技(sz300736) ,2021/8/30,0.017328331,824.8673673,839.1609421,210.9469836,1.639769765
2021/9/6,0.018721635,FALSE,2021/9/3,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/6,0.002979675,839.1609421,841.6613691,211.5755371,1.670468935
2021/9/7,0.011978767,FALSE,2021/9/3,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/6,0.013104427,841.6613691,852.6908592,214.3481133,1.690479093
2021/9/8,-0.004145945,FALSE,2021/9/3,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/6,0.014945962,852.6908592,865.4351446,217.5517521,1.683470459
2021/9/9,-0.000426377,FALSE,2021/9/3,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/6,-0.009854096,865.4351446,856.9070638,215.4079763,1.682752666
2021/9/10,0.00875451,TRUE,2021/9/3,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/6,-0.021811356,856.9070638,838.2167588,210.7096362,1.697484341
2021/9/13,-0.00436021,FALSE,2021/9/10,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/13,0.004289768,838.2167588,841.8125142,211.6135317,1.690082952
2021/9/14,-0.014924895,FALSE,2021/9/10,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/13,-0.007148078,841.8125142,835.7951728,210.1009017,1.664858642
2021/9/15,-0.010135932,FALSE,2021/9/10,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/13,0.006840295,835.7951728,841.5122581,211.5380538,1.647983748
2021/9/16,-0.012249041,FALSE,2021/9/10,,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/13,0.007665876,841.5122581,847.9631868,213.1596783,1.627797528
2021/9/17,0.010033904,TRUE,2021/9/10,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,杭州高新(sz300478) 博通股份(sh600455) 上海三毛(sh600689) ,2021/9/13,-0.027966361,847.9631868,824.2487424,207.1983778,1.644130692
2021/9/22,-0.007036743,FALSE,2021/9/17,,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,2021/9/22,0.011545772,824.2487424,833.7653303,209.590643,1.632561368
2021/9/23,0.006518353,FALSE,2021/9/17,,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,2021/9/22,0.036464668,833.7653303,864.1683063,217.2332962,1.64320298
2021/9/24,-0.000776807,TRUE,2021/9/17,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,2021/9/22,-0.044455516,864.1683063,825.7512585,207.576078,1.641926528
2021/9/27,0.005761502,FALSE,2021/9/24,,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,2021/9/27,-0.043020852,825.7512585,790.2267359,198.6459783,1.651386491
2021/9/28,0.001324484,FALSE,2021/9/24,,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,2021/9/27,-0.000481857,790.2267359,789.8459599,198.5502594,1.653573726
2021/9/29,-0.010217391,FALSE,2021/9/24,,杭州高新(sz300478) 博通股份(sh600455) 名雕股份(sz002830) ,2021/9/27,-0.018842945,789.8459599,774.9629357,194.8089878,1.636678517
