,银行,证券,房地产,酒,消费,农业,食品饮料,半导体,5G,计算机,软件,医药,医疗,生物科技,煤炭,钢铁,有色金属,光伏,新能车,环保,军工,高端装备,机械设备,传媒,电子,通信,物流,公用事业,基建,现金,总资产,收益率,峰值,回撤
2024-11-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,731083.8445807771,0.024355300859598916,1053169.7341513294,-0.3058252427184467
2024-11-20,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,729038.854805726,-0.002797202797202858,1053169.7341513294,-0.3077669902912622
2024-11-21,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,728016.3599182004,-0.0014025245441795509,1053169.7341513294,-0.30873786407767
2024-11-22,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,697341.5132924336,-0.042134831460674094,1053169.7341513294,-0.33786407766990295
2024-11-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,697341.5132924336,0.0,1053169.7341513294,-0.33786407766990295
2024-11-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,697341.5132924336,0.0,1053169.7341513294,-0.33786407766990295
2024-11-27,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,711656.4417177914,0.02052785923753664,1053169.7341513294,-0.3242718446601943
2024-11-28,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,707566.4621676891,-0.005747126436781658,1053169.7341513294,-0.3281553398058254
2024-11-29,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,716768.9161554192,0.013005780346820872,1053169.7341513294,-0.31941747572815543
2024-12-02,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,721881.390593047,0.007132667617689048,1053169.7341513294,-0.3145631067961166
2024-12-03,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,721881.390593047,0.0,1053169.7341513294,-0.3145631067961166
2024-12-04,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,703476.4826175869,-0.025495750708215414,1053169.7341513294,-0.3320388349514565
2024-12-05,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,704498.9775051124,0.0014534883720931369,1053169.7341513294,-0.33106796116504866
2024-12-06,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,706543.9672801635,0.002902757619738683,1053169.7341513294,-0.32912621359223315
2024-12-09,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,698364.0081799591,-0.011577424023154759,1053169.7341513294,-0.3368932038834952
2024-12-10,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,699386.5030674847,0.0014641288433381305,1053169.7341513294,-0.33592233009708744
2024-12-11,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,702453.9877300614,0.004385964912280604,1053169.7341513294,-0.3330097087378641
2024-12-12,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,705521.472392638,0.004366812227074135,1053169.7341513294,-0.3300970873786409
2024-12-13,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,686094.0695296525,-0.027536231884057738,1053169.7341513294,-0.3485436893203883
2024-12-16,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,675869.1206543968,-0.014903129657228065,1053169.7341513294,-0.358252427184466
2024-12-17,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,671779.1411042946,-0.00605143721633894,1053169.7341513294,-0.36213592233009706
2024-12-18,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,670756.646216769,-0.0015220700152207556,1053169.7341513294,-0.36310679611650487
2024-12-19,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,669734.1513292434,-0.0015243902439024959,1053169.7341513294,-0.3640776699029126
2024-12-20,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,666666.6666666667,-0.004580152671755711,1053169.7341513294,-0.36699029126213595
2024-12-23,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,666666.6666666667,0.0,1053169.7341513294,-0.36699029126213595
2024-12-24,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,675869.1206543968,0.013803680981595123,1053169.7341513294,-0.358252427184466
2024-12-25,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,670756.646216769,-0.0075642965204235635,1053169.7341513294,-0.36310679611650487
2024-12-26,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,669734.1513292434,-0.0015243902439024959,1053169.7341513294,-0.3640776699029126
2024-12-27,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,665644.1717791412,-0.006106870229007688,1053169.7341513294,-0.3679611650485437
2024-12-30,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,668711.6564417179,0.004608294930875667,1053169.7341513294,-0.3650485436893204
2024-12-31,,,,,,,,,,,,,,,,,,,,,,,1022494.8875255624,,,,,,,0.0,651329.2433537833,-0.025993883792049033,1053169.7341513294,-0.38155339805825245
